INFO 2025-10-08 08:23:00,888 autoreload 22463 140704639274432 Watching for file changes with StatReloader
INFO 2025-10-29 10:14:08,116 basehttp 20854 123145399574528 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-29 10:14:08,134 basehttp 20854 123145382785024 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-29 10:14:08,979 basehttp 20854 123145382785024 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-29 10:14:10,321 basehttp 20854 123145399574528 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-29 10:14:10,420 basehttp 20854 123145365995520 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-29 10:14:10,621 basehttp 20854 123145382785024 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-29 10:14:10,625 basehttp 20854 123145399574528 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-29 10:14:10,968 basehttp 20854 123145416364032 "GET /static/videos/pollution.mp4 HTTP/1.1" 200 7665900
INFO 2025-10-29 10:14:13,451 basehttp 20854 123145382785024 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-29 10:14:25,905 basehttp 20854 123145416364032 - Broken pipe from ('127.0.0.1', 59724)
INFO 2025-10-29 10:40:19,546 autoreload 27445 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 10:40:21,616 basehttp 27445 123145553420288 "GET / HTTP/1.1" 200 80923
ERROR 2025-10-29 10:40:39,331 log 27445 123145570209792 Internal Server Error: /volunteers/
Traceback (most recent call last):
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/views.py", line 1295, in volunteers
    return render(request, 'volunteers.html', context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/backends/django.py", line 107, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/base.py", line 171, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/base.py", line 163, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/base.py", line 1016, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/base.py", line 977, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/loader_tags.py", line 159, in render
    return compiled_parent._render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/base.py", line 163, in _render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/base.py", line 1016, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/base.py", line 977, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/loader_tags.py", line 65, in render
    result = block.nodelist.render(context)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/base.py", line 1016, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/base.py", line 977, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/template/defaulttags.py", line 480, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/urls/base.py", line 98, in reverse
    resolved_url = resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/urls/resolvers.py", line 831, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'volunteer_submit' not found. 'volunteer_submit' is not a valid view function or pattern name.
ERROR 2025-10-29 10:40:39,346 basehttp 27445 123145570209792 "GET /volunteers/ HTTP/1.1" 500 220673
INFO 2025-10-29 10:40:39,550 basehttp 27445 123145553420288 - Broken pipe from ('127.0.0.1', 62405)
WARNING 2025-10-29 10:40:39,577 log 27445 123145570209792 Not Found: /favicon.ico
WARNING 2025-10-29 10:40:39,579 basehttp 27445 123145570209792 "GET /favicon.ico HTTP/1.1" 404 8449
INFO 2025-10-29 10:42:53,742 basehttp 27445 123145570209792 "GET /volunteers/ HTTP/1.1" 200 66799
INFO 2025-10-29 10:42:53,820 basehttp 27445 123145570209792 "GET /static/img/map.png HTTP/1.1" 200 56985
INFO 2025-10-29 10:42:53,842 basehttp 27445 123145553420288 "GET /static/img/register.png HTTP/1.1" 304 0
INFO 2025-10-29 10:42:53,851 basehttp 27445 123145570209792 "GET /static/img/info.png HTTP/1.1" 200 58102
INFO 2025-10-29 10:42:53,880 basehttp 27445 123145570209792 "GET /static/img/plant.png HTTP/1.1" 200 61247
INFO 2025-10-29 10:42:53,894 basehttp 27445 123145570209792 "GET /static/img/certificate.png HTTP/1.1" 200 61311
INFO 2025-10-29 10:42:53,905 basehttp 27445 123145570209792 "GET /static/img/document.png HTTP/1.1" 200 39996
INFO 2025-10-29 10:42:53,916 basehttp 27445 123145570209792 "GET /static/img/event.png HTTP/1.1" 200 152863
INFO 2025-10-29 10:42:55,636 basehttp 27445 123145570209792 "GET /static/videos/volunteers.mp4 HTTP/1.1" 200 3306381
ERROR 2025-10-29 10:43:24,716 log 27445 123145570209792 Internal Server Error: /api/volunteer-submit/
Traceback (most recent call last):
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/views/decorators/http.py", line 64, in inner
    return func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/views.py", line 1322, in volunteer_submit
    app = VolunteerApplication(
          ^^^^^^^^^^^^^^^^^^^^
NameError: name 'VolunteerApplication' is not defined
ERROR 2025-10-29 10:43:24,726 basehttp 27445 123145570209792 "POST /api/volunteer-submit/ HTTP/1.1" 500 77462
INFO 2025-10-29 10:44:11,436 autoreload 28197 140704452890048 Watching for file changes with StatReloader
ERROR 2025-10-29 10:44:13,902 log 28197 123145483431936 Internal Server Error: /api/volunteer-submit/
Traceback (most recent call last):
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/env/lib/python3.12/site-packages/django/views/decorators/http.py", line 64, in inner
    return func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/views.py", line 1322, in volunteer_submit
    app = VolunteerApplication(
          ^^^^^^^^^^^^^^^^^^^^
NameError: name 'VolunteerApplication' is not defined
ERROR 2025-10-29 10:44:13,914 basehttp 28197 123145483431936 "POST /api/volunteer-submit/ HTTP/1.1" 500 77462
INFO 2025-10-29 10:45:28,066 autoreload 28499 140704452890048 Watching for file changes with StatReloader
ERROR 2025-10-29 10:45:34,632 views 28499 123145408626688 Telegram API error: {"ok":false,"error_code":400,"description":"Bad Request: chat not found"}
INFO 2025-10-29 10:45:34,636 basehttp 28499 123145408626688 "POST /api/volunteer-submit/ HTTP/1.1" 200 17
INFO 2025-10-29 10:49:05,807 autoreload 28499 140704452890048 /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/views.py changed, reloading.
INFO 2025-10-29 10:49:13,284 autoreload 29211 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 10:50:33,386 autoreload 29211 140704452890048 /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/views.py changed, reloading.
INFO 2025-10-29 10:50:35,841 autoreload 29448 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 10:51:01,942 autoreload 29448 140704452890048 /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/views.py changed, reloading.
INFO 2025-10-29 10:51:03,340 autoreload 29537 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 10:51:19,660 autoreload 29688 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 10:54:21,586 basehttp 29688 123145343221760 "POST /api/volunteer-submit/ HTTP/1.1" 200 17
INFO 2025-10-29 11:00:47,365 basehttp 29688 123145343221760 "POST /api/organizer-submit/ HTTP/1.1" 200 17
INFO 2025-10-29 11:01:04,841 basehttp 29688 123145343221760 "GET / HTTP/1.1" 200 80923
INFO 2025-10-29 11:01:13,542 basehttp 29688 123145360547840 "GET /organizations/ HTTP/1.1" 200 76325
INFO 2025-10-29 11:01:13,749 basehttp 29688 123145377337344 "GET /static/img/gift-certificate.png HTTP/1.1" 200 56270
INFO 2025-10-29 11:01:13,807 basehttp 29688 123145360547840 "GET /static/img/organizations-hero.png HTTP/1.1" 200 479408
INFO 2025-10-29 11:01:14,125 basehttp 29688 123145360547840 "GET /static/img/corporate-planting.png HTTP/1.1" 200 68285
INFO 2025-10-29 11:01:14,129 basehttp 29688 123145394126848 "GET /static/img/eco-education.png HTTP/1.1" 200 99104
INFO 2025-10-29 11:01:14,133 basehttp 29688 123145377337344 "GET /static/img/carbon-neutral.png HTTP/1.1" 200 506848
INFO 2025-10-29 11:01:14,153 basehttp 29688 123145377337344 "GET /static/img/partner-1.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:01:14,163 basehttp 29688 123145360547840 "GET /static/img/partner-3.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:01:14,165 basehttp 29688 123145394126848 "GET /static/img/partner-2.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:01:14,168 basehttp 29688 123145410916352 "GET /static/img/partner-4.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:01:14,174 basehttp 29688 123145427705856 "GET /static/img/partner-5.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:01:14,175 basehttp 29688 123145377337344 "GET /static/img/partner-6.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:01:14,296 basehttp 29688 123145343221760 - Broken pipe from ('127.0.0.1', 63564)
INFO 2025-10-29 11:01:40,504 basehttp 29688 123145377337344 "GET /organizations/?interest=certificates HTTP/1.1" 200 76325
INFO 2025-10-29 11:04:32,802 autoreload 29688 140704452890048 /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/views.py changed, reloading.
INFO 2025-10-29 11:04:34,030 autoreload 31843 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 11:05:01,317 autoreload 31843 140704452890048 /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/urls.py changed, reloading.
INFO 2025-10-29 11:05:02,452 autoreload 31939 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 11:05:04,910 autoreload 31939 140704452890048 /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/urls.py changed, reloading.
INFO 2025-10-29 11:05:05,785 autoreload 31954 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 11:06:51,046 basehttp 31954 123145498075136 "GET /organizations/?interest=planting HTTP/1.1" 200 77008
INFO 2025-10-29 11:07:19,237 basehttp 31954 123145498075136 "GET /organizations/?interest=planting HTTP/1.1" 200 77008
INFO 2025-10-29 11:07:19,330 basehttp 31954 123145514864640 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-29 11:07:19,332 basehttp 31954 123145498075136 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-29 11:07:19,346 basehttp 31954 123145531654144 "GET /static/img/logo.png HTTP/1.1" 200 84704
INFO 2025-10-29 11:07:19,406 basehttp 31954 123145514864640 "GET /static/img/gift-certificate.png HTTP/1.1" 200 56270
INFO 2025-10-29 11:07:19,464 basehttp 31954 123145498075136 "GET /static/img/corporate-planting.png HTTP/1.1" 200 68285
INFO 2025-10-29 11:07:19,472 basehttp 31954 123145531654144 "GET /static/img/partner-1.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:07:19,482 basehttp 31954 123145514864640 "GET /static/img/eco-education.png HTTP/1.1" 200 99104
INFO 2025-10-29 11:07:19,495 basehttp 31954 123145582022656 "GET /static/img/partner-2.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:07:19,511 basehttp 31954 123145548443648 "GET /static/img/organizations-hero.png HTTP/1.1" 200 479408
INFO 2025-10-29 11:07:19,521 basehttp 31954 123145498075136 "GET /static/img/partner-5.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:07:19,530 basehttp 31954 123145531654144 "GET /static/img/partner-3.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:07:19,545 basehttp 31954 123145514864640 "GET /static/img/partner-4.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:07:19,548 basehttp 31954 123145582022656 "GET /static/img/partner-6.png HTTP/1.1" 200 53071
INFO 2025-10-29 11:07:19,555 basehttp 31954 123145565233152 "GET /static/img/carbon-neutral.png HTTP/1.1" 200 506848
INFO 2025-10-29 11:07:27,994 basehttp 31954 123145565233152 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-29 11:07:45,246 basehttp 31954 123145565233152 "GET /organizations/?first_name=Azamat&last_name=aspinal&phone=88005553535&email=aza2004mat001%40gmail.com&organization=asasas&interest=planting&plan=say+something&agree_personal=on&agree_terms=on HTTP/1.1" 200 77008
INFO 2025-10-29 15:45:02,039 autoreload 33281 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 15:56:51,169 basehttp 33281 123145382928384 "GET /organizations/?first_name=Azamat&last_name=Abdibaetov&phone=88005553535&email=aza2004mat001%40gmail.com&organization=asasas&interest=planting&plan=%D0%B2%D1%86%D1%83%D0%B2%D1%86%D1%83%D0%B2%D1%86%D1%83%D0%B2%D1%86%D1%83&agree_personal=on&agree_terms=on HTTP/1.1" 200 77008
INFO 2025-10-29 15:59:28,827 autoreload 33281 140704452890048 /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/views.py changed, reloading.
INFO 2025-10-29 15:59:30,641 autoreload 35623 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 16:02:47,630 basehttp 35623 123145474187264 "GET /organizations/?first_name=Azamat&last_name=Abdibaetov&phone=88005553535&email=aza2004mat001%40gmail.com&organization=asasas&interest=planting&plan=%D0%B2%D1%86%D1%83%D0%B2%D1%86%D1%83%D0%B2%D1%86%D1%83%D0%B2%D1%86%D1%83&agree_personal=on&agree_terms=on HTTP/1.1" 200 77154
INFO 2025-10-29 16:02:54,200 basehttp 35623 123145474187264 "GET / HTTP/1.1" 200 80923
INFO 2025-10-29 16:02:54,342 basehttp 35623 123145474187264 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-29 16:02:54,358 basehttp 35623 123145490976768 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-29 16:02:57,181 basehttp 35623 123145507766272 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-29 16:02:57,233 basehttp 35623 123145474187264 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-29 16:02:57,234 basehttp 35623 123145490976768 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-29 16:03:00,418 basehttp 35623 123145474187264 "GET /organizations/ HTTP/1.1" 200 77154
INFO 2025-10-29 16:03:00,840 basehttp 35623 123145524555776 - Broken pipe from ('127.0.0.1', 50175)
INFO 2025-10-29 16:03:16,629 basehttp 35623 123145474187264 "GET /organizations/?csrfmiddlewaretoken=rVCPOaqVAvcco5xotkTt4rHieKLWdUSMOSrqfW665SBRVD7BnzMOKlN32l0KRjsp&first_name=Azamat&last_name=aspinal&phone=88005553535&email=s%40mail.ru&organization=asasas&interest=planting&plan=kjnkjlnkj&agree_personal=on&agree_terms=on HTTP/1.1" 200 77154
INFO 2025-10-29 16:03:34,661 autoreload 36464 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 16:03:41,022 basehttp 36464 123145348198400 "GET / HTTP/1.1" 200 80923
INFO 2025-10-29 16:03:42,513 basehttp 36464 123145364987904 "GET /organizations/ HTTP/1.1" 200 77154
INFO 2025-10-29 16:03:42,662 basehttp 36464 123145348198400 - Broken pipe from ('127.0.0.1', 50232)
INFO 2025-10-29 16:04:14,429 basehttp 36464 123145364987904 "GET /organizations/?csrfmiddlewaretoken=BohSGSsnE3uPAmN7WpsXa8l7jAjMLxu6Yl6t7E8y9qTu7UnkQEliQ2rS7byApW4J&first_name=Azamat&last_name=Abdibaetov&phone=%2B7+922+117+14+90&email=1ml4n%40freesourcecodes.com&organization=asasas&interest=planting&plan=dwedwedwe&agree_personal=on&agree_terms=on HTTP/1.1" 200 77154
INFO 2025-10-29 16:04:22,838 basehttp 36464 123145364987904 "GET /static/videos/volunteers.mp4 HTTP/1.1" 200 3306381
INFO 2025-10-29 16:04:42,843 basehttp 36464 123145364987904 "GET /organizations/?csrfmiddlewaretoken=BohSGSsnE3uPAmN7WpsXa8l7jAjMLxu6Yl6t7E8y9qTu7UnkQEliQ2rS7byApW4J&first_name=Azamat&last_name=Abdibaetov&phone=%2B7+922+117+14+90&email=1ml4n%40freesourcecodes.com&organization=asasas&interest=planting&plan=dwedwedwe&agree_personal=on&agree_terms=on HTTP/1.1" 200 77154
INFO 2025-10-29 16:04:44,788 basehttp 36464 123145364987904 "GET /organizations/ HTTP/1.1" 200 77154
INFO 2025-10-29 16:04:59,642 basehttp 36464 123145364987904 "GET /organizations/?csrfmiddlewaretoken=SNG6n85rUfLhE0tlFSwEPfHWqmiZbt9nfKvHOULCpCaWby3yz7pZv9NHeXxNPSJ0&first_name=Azamat&last_name=aspinal&phone=%2B7+922+117+14+90&email=aza%40mail.com&organization=asasas&interest=certificates&plan=dwedwedwe&agree_personal=on&agree_terms=on HTTP/1.1" 200 77154
INFO 2025-10-29 16:05:33,655 autoreload 36897 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 16:05:49,417 basehttp 36897 123145482395648 "GET /organizations/?csrfmiddlewaretoken=tN2bcp4gUTGjdAdpGntdSeZ1kyp0n2iZQKRMDbKrpg5YK8NCACmyy85M89EO1rSC&first_name=tom&last_name=aspinal&phone=88005553535&email=aza2004mat001%40gmail.com&organization=asasas&interest=certificates&plan=qweqweqwe&agree_personal=on&agree_terms=on HTTP/1.1" 200 77154
INFO 2025-10-29 16:31:03,254 basehttp 36897 123145482395648 "GET / HTTP/1.1" 200 80923
INFO 2025-10-29 16:31:27,293 basehttp 36897 123145482395648 - Broken pipe from ('127.0.0.1', 51720)
INFO 2025-10-29 16:33:25,876 basehttp 36897 123145482395648 - Broken pipe from ('127.0.0.1', 52137)
INFO 2025-10-29 16:35:57,592 autoreload 36897 140704452890048 /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/urls.py changed, reloading.
INFO 2025-10-29 16:35:59,654 autoreload 41848 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 16:36:10,646 autoreload 41848 140704452890048 /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/urls.py changed, reloading.
INFO 2025-10-29 16:36:11,738 autoreload 41896 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 16:36:24,899 autoreload 41896 140704452890048 /Users/mak/Desktop/IT/JOB/GREEN_MILE/green_mile_project/main_app/views.py changed, reloading.
INFO 2025-10-29 16:36:25,946 autoreload 41942 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 16:37:09,333 autoreload 42172 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 16:37:20,062 basehttp 42172 123145568337920 "GET /organizations/?csrfmiddlewaretoken=tN2bcp4gUTGjdAdpGntdSeZ1kyp0n2iZQKRMDbKrpg5YK8NCACmyy85M89EO1rSC&first_name=tom&last_name=aspinal&phone=88005553535&email=aza2004mat001%40gmail.com&organization=asasas&interest=certificates&plan=qweqweqwe&agree_personal=on&agree_terms=on HTTP/1.1" 200 79020
INFO 2025-10-29 16:37:38,691 basehttp 42172 123145568337920 "POST /api/organizer-submit/ HTTP/1.1" 200 21
INFO 2025-10-29 16:38:12,443 basehttp 42172 123145568337920 "GET /organizations/ HTTP/1.1" 200 79020
INFO 2025-10-29 16:38:16,833 basehttp 42172 123145568337920 "GET /contact/ HTTP/1.1" 200 48011
INFO 2025-10-29 16:38:25,428 basehttp 42172 123145568337920 "POST /contact/ HTTP/1.1" 302 0
INFO 2025-10-29 16:38:25,445 basehttp 42172 123145568337920 "GET /contact/ HTTP/1.1" 200 48687
INFO 2025-10-29 16:41:31,665 autoreload 43117 140704452890048 Watching for file changes with StatReloader
INFO 2025-10-29 16:41:44,471 basehttp 43117 123145403031552 "POST /contact/ HTTP/1.1" 302 0
INFO 2025-10-29 16:41:44,515 basehttp 43117 123145403031552 "GET /contact/ HTTP/1.1" 200 48687
INFO 2025-10-29 16:42:22,380 basehttp 43117 123145403031552 "GET /volunteers/ HTTP/1.1" 200 66799
INFO 2025-10-29 16:42:54,874 basehttp 43117 123145403031552 "GET / HTTP/1.1" 200 80923
INFO 2025-10-29 16:43:15,610 basehttp 43117 123145403031552 - Broken pipe from ('127.0.0.1', 52971)
INFO 2025-10-29 16:43:47,670 basehttp 43117 123145419821056 "GET /volunteers/ HTTP/1.1" 200 66833
INFO 2025-10-29 16:43:49,360 views 43117 123145419821056 Login view accessed, redirecting to register
INFO 2025-10-29 16:43:49,381 basehttp 43117 123145419821056 "GET /login/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,386 basehttp 43117 123145419821056 "GET /register/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,393 views 43117 123145419821056 Unauthenticated user redirected to register
INFO 2025-10-29 16:43:49,395 basehttp 43117 123145419821056 "GET /test/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,402 basehttp 43117 123145419821056 "GET /register/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,407 views 43117 123145419821056 Unauthenticated user redirected to register
INFO 2025-10-29 16:43:49,409 basehttp 43117 123145419821056 "GET /test/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,415 basehttp 43117 123145419821056 "GET /register/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,444 views 43117 123145419821056 Unauthenticated user redirected to register
INFO 2025-10-29 16:43:49,447 basehttp 43117 123145419821056 "GET /test/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,457 basehttp 43117 123145419821056 "GET /register/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,464 views 43117 123145419821056 Unauthenticated user redirected to register
INFO 2025-10-29 16:43:49,470 basehttp 43117 123145419821056 "GET /test/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,514 basehttp 43117 123145419821056 "GET /register/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,533 views 43117 123145419821056 Unauthenticated user redirected to register
INFO 2025-10-29 16:43:49,541 basehttp 43117 123145419821056 "GET /test/ HTTP/1.1" 302 0
INFO 2025-10-29 16:43:49,558 basehttp 43117 123145419821056 "GET /register/ HTTP/1.1" 302 0
